ref,SampleID,ac,a5c
2,CU1,0.524914322830089,0
2,CU2,0.555335748562841,0
2,CU3,0.49690219604143887,0
2,CA1,2.257635130495685,0
2,CA2,2.14298238764665,0
2,CA3,4.455897251484651,0
2,GU1,0.21990675146843303,0
2,GU2,0.41789342292516424,0
2,GU3,0.3946117387390828,0
2,GA1,4.772486797221174,0
2,GA2,2.0679432221988217,0
2,GA3,2.006224717462057,0
